,_q,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,Flag1,RAJ2000,DEJ2000,Dist,z,Bmag,BMAG,Jmag,Hmag,Kmag,Flag2,Flag3
11,293,,---,---,06214495-0632330,---,G,95.437302,-6.542507,,,,,14.553,,13.649,0,0
12,398,,---,---,06290424+0222077,---,G,97.267708,2.36881,,,,,,,13.882,0,0
13,503,,---,---,05565692+0546206,---,G,89.23719,5.772397,173.22046286,0.038973,16.083,-20.11,14.872,13.875,13.525,1,1
14,503,,---,---,05565350+0545516,---,G,89.222954,5.764343,302.532209316,0.067124,16.281,-21.1229,15.003,14.186,13.719,1,0
15,514,,---,SDSSJ054405.83+010213.0,---,---,G,86.0243,1.03696,676.083,0.142423541212,,,,,,2,0
16,552,,---,---,07022945+0133361,---,G,105.622742,1.56003,311.263375099,0.068969,16.786,-20.6796,14.574,13.88,13.238,1,0
17,571,,---,---,06033594+0044003,---,G,90.899788,0.733427,553.184631401,0.118409,17.452,-21.2624,14.643,13.786,13.109,1,0
18,572,,---,---,05565779+1214556,---,G,89.240829,12.248794,202.538921649,0.045446,15.854,-20.6785,14.436,13.762,13.577,1,1
19,572,,---,1406231,---,---,G,89.2409,12.24878,,,17.33,,,,,0,0
20,615,,---,---,05565779+1214556,---,G,89.240829,12.248794,202.538921649,0.045446,15.854,-20.6785,14.436,13.762,13.577,1,1
21,615,,---,1406231,---,---,G,89.2409,12.24878,,,17.33,,,,,0,0
22,676,,---,---,06293161+2420430,---,G,97.381721,24.345282,469.501059537,0.101654,17.735,-20.6232,15.291,14.438,13.867,1,0
23,703,,---,1726437,06312648+2507557,---,G,97.860336,25.132158,604.146448267,0.128449,17.537,-21.3687,14.372,13.391,12.853,1,0
24,733,,---,---,06534382+0115006,---,G,103.432617,1.25017,219.060187598,0.04923,15.611,-21.0918,14.143,13.218,12.751,1,1
25,775,,---,---,07194009+0854383,---,G,109.917076,8.910641,568.019476677,0.121344,17.669,-21.1028,14.893,14.389,13.867,1,0
26,781,,---,---,07110192+0806297,---,G,107.758041,8.108264,354.006677981,0.077936,16.579,-21.1661,14.404,13.74,13.197,1,0
27,833,,---,1185686,---,---,G,109.569,1.13659,,,17.45,,,,,0,0
28,856,,---,19640,06482204+6447143,---,G,102.091866,64.787323,159.382202288,0.041442,15.39,-20.6222,12.521,11.799,11.475,3,1
29,889,,---,SDSSJ090148.58+382558.2,---,---,G,135.453,38.43283,613.762,0.130330055165,18.54,-20.4,,,,2,0
30,890,,---,SDSSJ085659.21+410853.8,---,---,G,134.247,41.14834,2208.0,0.402615141308,20.77,-20.95,,,,2,0
31,902,,---,---,06322084+2508441,---,G,98.086845,25.14559,727.505539002,0.152278,17.683,-21.6262,14.953,14.157,13.563,1,0
32,907,,---,1726437,06312648+2507557,---,G,97.860336,25.132158,604.146448267,0.128449,17.537,-21.3687,14.372,13.391,12.853,1,0
33,912,,---,1689650,06502057+2334062,---,G,102.585709,23.568399,296.596114299,0.065867,15.817,-21.5438,13.089,12.364,11.983,1,0
34,926,,---,---,06232726+2349568,---,G,95.863609,23.832453,,,,,15.588,,13.642,0,0
35,939,,---,139042,---,---,G,119.5,39.34141,436.516,0.0949530174765,,,,,,2,0
36,941,,---,SDSSJ080148.26+430052.4,---,---,G,120.451,43.01456,2630.27,0.466062263031,,,,,,2,0
37,943,,---,2250692,08103134+4443454,---,G,122.630608,44.729298,307.820370325,0.068242,15.95,-21.4915,14.108,13.4,12.994,1,0
38,962,,---,953587,04303988-1223110,---,G,67.666176,-12.386399,144.934072546,0.032455936228,16.87,-18.9359,14.25,13.448,13.064,2,1
39,963,,---,953587,04303988-1223110,---,G,67.666176,-12.386399,144.934072546,0.032455936228,16.87,-18.9359,14.25,13.448,13.064,2,1
40,965,,---,---,04234967-0806203,---,G,65.956963,-8.105665,319.379810738,0.07068,17.589,-19.9325,14.793,14.076,13.629,1,0
41,968,,---,953587,04303988-1223110,---,G,67.666176,-12.386399,144.934072546,0.032455936228,16.87,-18.9359,14.25,13.448,13.064,2,1
42,982,,---,1483801,07241791+1524246,---,G,111.074638,15.406844,701.969715051,0.147398,18.093,-21.1386,15.123,14.405,13.654,1,0
43,989,,---,---,07035175+2143233,---,G,105.96566,21.72315,268.499330649,0.060121,17.235,-19.9097,14.635,13.814,13.49,1,1
44,996,,---,---,06235592+5112193,---,G,95.983032,51.205383,305.530061424,0.067758,16.361,-21.0643,14.944,14.323,13.882,1,0
0,13,,---,---,02581608+5610280,---,G,44.567032,56.174465,69.9076414967,0.014883,15.483,-18.7396,15.013,14.157,13.851,1,1
1,23,,---,---,07283361-0620429,---,G,112.140045,-6.345254,427.589852842,0.09313,17.861,-20.2941,15.233,14.54,13.841,1,0
2,42,,---,---,---,082919.00+131540.8,Q,127.329166844,13.2613513264,19007.2115007,2.30518269539,,,,,,1,0
3,45,,---,1857251,09022419+2909044,---,G,135.6008,29.151249,529.663,0.113733956867,18.39,-20.23,15.442,14.677,14.228,2,0
4,52,,---,3087427,07244033+4820303,---,G,111.168068,48.341774,212.735197804,0.04752,15.82,-20.8192,13.102,12.412,12.076,1,1
5,54,,---,SDSSJ073015.64+450819.5,---,---,G,112.565,45.13877,1923.09,0.358244219122,,,,,,2,0
6,116,,---,136861,---,---,G,112.999,-24.65147,,,16.95,,,,,0,0
7,134,,---,848925,09485195-1954225,---,G,147.216492,-19.906277,617.913664957,0.131141,17.809,-21.1456,14.985,14.318,13.626,1,0
8,138,,---,917414,09313877-1458411,---,G,142.91156,-14.978103,244.668521016,0.059511,15.502,-21.4409,12.897,12.161,11.764,3,1
9,143,,---,---,09251177-1938135,---,G,141.299072,-19.637091,,,,,15.289,,13.97,0,0
10,152,,---,---,08530145-1945530,---,G,133.256073,-19.764727,252.6617125,0.056759,16.877,-20.1357,14.419,13.549,13.19,1,1
11,154,,---,---,08543505-1937108,---,G,133.646042,-19.619675,937.46962719,0.191452,18.425,-21.4348,15.318,14.415,13.893,1,0
12,166,,---,---,07432126-2615561,---,G,115.838593,-26.265596,,,,,,14.394,13.672,0,0
13,174,,---,---,08175966+4411290,---,G,124.498619,44.191414,,,,,15.52,,14.521,0,0
14,176,,---,SDSSJ084754.53+483011.6,---,---,G,131.977,48.50323,2618.18,0.46428020214,,,,,,2,0
15,179,,---,3131355,---,---,G,125.165,46.88931,594.292,0.126516873258,18.84,-20.03,,,,2,0
16,179,,---,SDSSJ082044.98+465436.3,---,---,G,125.187,46.9101,597.035,0.127055103528,,,,,,2,0
17,179,,---,2289224,---,---,G,125.189,46.9093,,,18.27,,,,,0,0
18,179,,---,---,---,082039.65+465350.9,Q,125.165222218,46.8974766275,2281.95571031,0.413915485144,,,,,,1,0
19,181,,---,24798,08493222+5052268,---,G,132.384262,50.874134,121.345625841,0.03853,14.869,-20.5511,12.244,11.605,11.249,3,1
20,183,24961,NGC2681,NGC2681,08533273+5118493,---,G,133.386414,51.313709,14.2261953002,0.005599,11.349,-19.4164,8.506,7.833,7.561,3,1
21,183,,---,SDSSJ085334.55+511803.3,---,---,G,133.394,51.30091,17.961486216,0.0032001916001,,,,,,2,1
22,186,,---,GAMAJ092332.14+021259.8,---,---,G,140.884,2.21663,,,,,,,,0,0
23,189,,---,GAMA727523,---,---,G,134.474,2.29975,,,,,,,,0,0
24,191,,---,GAMAJ091119.96+012008.1,---,---,G,137.833,1.33559,,,,,,,,0,0
25,239,,---,1682266,09002125+2308456,---,G,135.088577,23.146009,400.257550324,0.087521,17.09,-20.9217,15.109,14.207,13.866,1,0
26,240,,---,1779553,09103910+2631362,---,G,137.662949,26.526745,235.646873001,0.053025,15.948,-20.9133,13.543,12.807,12.496,1,1
27,243,,---,SDSSJ085040.85+131019.3,---,---,G,132.67,13.17203,2355.05,0.425002202501,,,,,,2,0
28,244,,---,1416402,09060607+1247561,---,G,136.52533,12.798944,537.032,0.115201437601,17.98,-20.67,15.248,14.667,13.931,2,0
29,245,,---,SDSSJ091002.76+085605.7,---,---,G,137.511,8.93495,744.732,0.155555057778,18.97,-20.39,,,,2,0
30,245,,---,SDSSJ091003.64+085517.9,---,---,G,137.515,8.92166,679.204,0.143024771512,18.83,-20.33,,,,2,0
31,251,,---,GAMAJ091114.31+005559.1,---,---,G,137.81,0.93309,562.341,0.120221700111,,,,,,2,0
32,251,,---,GAMAJ091116.89+005546.0,---,---,G,137.82,0.92946,,,,,,,,0,0
33,251,,---,---,---,091118.72+005549.2,Q,137.828019287,0.93034915809,4757.17361278,0.756797671318,,,,,,1,0
34,254,,---,2236939,---,---,G,140.008,44.11579,281.069629994,0.0624569712285,17.89,-19.3541,,,,2,1
35,268,,---,2239125,10481718+4412275,---,G,162.071609,44.207649,327.30545047,0.072347,16.776,-20.7988,14.089,13.343,13.024,1,0
36,270,,---,SDSSJ100948.44+495755.3,---,---,G,152.452,49.96539,2355.05,0.425002202501,,,,,,2,0
37,274,,---,1030285,10075085-0639397,---,G,151.961899,-6.661031,251.162117854,0.056362,17.297,-19.7028,14.488,13.789,13.352,1,1
38,274,,---,1030443,---,---,G,151.963,-6.64767,,,18.3,,,,,0,0
39,284,,---,76862,---,---,G,108.84,-25.19319,,,16.36,,,,,0,0
40,307,,---,76862,---,---,G,108.84,-25.19319,,,16.36,,,,,0,0
41,313,,---,---,07400094-2209013,---,G,115.003952,-22.150375,238.915783494,0.053639,16.404,-20.4872,14.254,13.475,12.829,1,1
42,383,,---,SDSSJ085803.28+322033.2,---,---,G,134.514,32.34258,1690.44,0.320918800459,20.44,-20.7,,,,2,0
43,555,,---,---,06372028+5004176,---,G,99.334518,50.071583,677.575420409,0.142711,18.05,-21.1048,15.2,14.427,13.938,1,0
44,555,,---,2361976,---,---,G,99.3328,50.0731,,,18.98,,,,,0,0
45,562,,---,2324955,06415652+4845264,---,G,100.485527,48.757339,454.354516809,0.098584,17.223,-21.064,14.434,13.798,13.27,1,0
46,568,,---,2644004,06060312+6249063,---,G,91.513039,62.818439,406.365759052,0.088778,16.374,-21.6706,13.62,12.874,12.443,1,0
47,619,,---,---,06343340+2237589,---,G,98.639206,22.633036,415.368644672,0.090627,18.321,-19.7712,14.873,14.403,13.676,1,0
48,673,,---,---,05442930+3340232,---,G,86.122093,33.67313,179.30391513,0.040141,16.058,-20.2099,14.62,13.805,13.452,1,1
49,692,,---,---,05443411+3344042,---,G,86.142143,33.734516,270.521708238,0.059901,17.013,-20.148,15.224,14.23,13.667,1,1
50,700,,---,---,05325883+2941125,---,G,83.245132,29.686823,303.43980514,0.067316,16.888,-20.5224,15.327,14.725,14.105,1,0
51,722,,---,---,07040857+1025044,---,G,106.035713,10.417911,942.215023749,0.192319,18.513,-21.3578,15.36,14.695,13.909,1,0
52,749,,---,---,06375640+1643098,---,G,99.485008,16.719393,873.49830936,0.179688,18.728,-20.9783,15.495,14.597,13.88,1,0
53,772,,---,---,06442864+0049232,---,G,101.119362,0.823137,,,,,,,13.692,0,0
54,784,,---,SDSSJ083027.42+140523.5,---,---,G,127.614,14.08985,190.491183319,0.0432274716137,,,,,,2,1
55,785,,---,1465629,08281626+1443414,---,G,127.067764,14.728185,383.079601778,0.083975,17.031,-20.8854,13.89,13.169,12.736,1,0
56,788,,---,SDSSJ084037.25+152556.2,---,---,G,130.155,15.43229,1949.84,0.362469841235,,,,,,2,0
57,793,,---,SDSSJ082328.32+131716.6,---,---,G,125.868,13.28796,1803.02,0.339112369556,,,,,,2,0
58,794,,---,SDSSJ082251.32+103006.0,---,---,G,125.714,10.50166,282.7516655,0.0630094815047,,,,,,2,1
59,839,,---,---,06563721+2223481,---,G,104.155083,22.396709,424.769118746,0.092553,17.339,-20.8018,14.719,14.198,13.759,1,0
60,847,,---,---,06500177+1746081,---,G,102.507378,17.768936,,,,,15.412,,13.814,0,0
61,853,,---,---,06391351+2221063,---,G,99.806313,22.351776,347.10342556,0.076495,17.507,-20.1953,14.729,14.07,13.572,1,0
62,857,,---,1347827,08231864+0829098,---,G,125.827675,8.486064,335.558836312,0.074079,17.239,-20.3898,14.175,13.502,13.053,1,0
63,859,,---,SDSSJ083130.26+153414.0,---,---,G,127.876,15.57051,599.791,0.127595643798,18.67,-20.22,,,,2,0
64,862,,---,SDSSJ085408.54+161921.5,---,---,G,133.536,16.32266,2333.46,0.421735860868,,,,,,2,0
65,867,,---,---,07102967+0102562,---,G,107.623657,1.048959,141.107663354,0.032062,16.478,-19.2698,14.914,14.367,13.958,1,1
66,878,,---,---,07085739+0423089,---,G,107.239143,4.385807,,,,,,,13.509,0,0
67,974,,---,80706,08160006-2127157,---,G,124.000282,-21.45437,229.770956314,0.051688,15.72,-21.0865,12.848,12.131,11.759,1,1
68,974,,---,---,08160121-2126517,---,G,124.005058,-21.447702,287.732109502,0.063986,17.599,-19.6959,14.838,14.367,13.678,1,0
69,980,,---,81651,08364026-2504458,---,G,129.167786,-25.079414,406.720795398,0.088851,16.588,-21.4585,14.818,14.349,13.538,1,0
0,20,,---,---,07272218+0221091,---,G,111.842453,2.352551,616.699878116,0.130904,18.075,-20.8754,15.045,14.154,13.643,1,0
1,41,,---,---,05472795+5521244,---,G,86.866478,55.356804,,,,,15.785,,14.198,0,0
2,70,,---,---,08352796-2007529,---,G,128.866501,-20.131374,615.967671203,0.130761,18.064,-20.8838,14.946,14.22,13.763,1,0
3,93,,---,2229595,07541294+4348246,---,G,118.55394,43.80685,507.072307744,0.109219,17.787,-20.7383,14.919,14.113,13.675,1,0
4,93,,---,2229731,---,---,G,118.563,43.81213,487.528,0.105292582646,18.75,-19.69,,,,2,0
5,93,,---,2229838,---,---,G,118.519,43.81654,480.839,0.103944381972,18.36,-20.05,,,,2,0
6,97,,---,SDSSJ081518.66+405836.1,---,---,G,123.828,40.97673,895.365,0.183725311863,19.11,-20.65,,,,2,0
7,166,,---,SDSSJ091514.46+031218.1,---,---,G,138.81,3.20505,2477.42,0.443388131694,,,,,,2,0
8,168,,---,848223,---,---,G,126.233,-19.9536,,,18.4,,,,,0,0
9,168,,---,2801521,---,---,G,126.261,-19.9368,,,,,,,,0,0
10,203,,---,81081,---,---,G,125.776,-25.0683,,,,,,,,0,0
11,270,,---,80876,---,---,G,124.481,-27.2248,,,,,,,,0,0
12,277,,---,---,08175580-2128288,---,G,124.482529,-21.474691,348.175657495,0.076719,17.917,-19.792,14.796,14.123,13.726,1,0
13,288,,---,81143,08242629-2701210,---,G,126.109558,-27.022514,277.830039368,0.062195,16.351,-20.8679,13.678,12.916,12.416,1,1
14,309,,---,1454164,---,---,G,135.951,14.28282,126.682599445,0.0283565241783,18.3,-17.2136,,,,2,1
15,309,,---,SDSSJ090353.10+141630.6,---,---,G,135.971,14.2752,608.135,0.129229864615,18.53,-20.39,,,,2,0
16,319,,---,2375174,07552335+5030447,---,G,118.847321,50.512424,236.272585201,0.052707,16.253,-20.6141,13.8,13.135,12.752,1,1
17,319,,---,2375236,07551937+5030527,---,G,118.830719,50.514652,471.810206297,0.102121,17.502,-20.8668,14.624,13.812,13.343,1,0
18,352,,---,---,08353984-2423498,---,G,128.916016,-24.397194,263.86457369,0.059187,17.719,-19.3879,15.038,14.289,13.798,1,1
19,421,,---,---,08230980-1955077,---,G,125.790848,-19.918812,676.008047615,0.142409,18.044,-21.1058,15.42,14.584,13.926,1,0
20,457,,---,2316370,09375773+4823176,---,G,144.490555,48.388245,424.774005575,0.092554,17.856,-20.2848,15.185,14.466,13.716,1,0
21,458,,---,---,---,093751.60+465350.5,Q,144.465040252,46.8973803393,13143.3511595,1.71,,,,,,1,0
22,516,,---,SDSSJ103249.19+124711.5,---,---,G,158.205,12.78656,549.541,0.117686578843,18.66,-20.04,,,,2,0
23,517,,---,1450732,10300975+1409244,---,G,157.540665,14.156785,452.898,0.0982882391441,18.07,-20.21,15.104,14.27,13.991,2,0
24,521,,---,SDSSJ102848.23+005204.7,---,---,G,157.201,0.86796,1629.3,0.310928675464,19.87,-21.19,,,,2,0
25,555,,---,---,10462713-2124312,---,G,161.613068,-21.408686,572.37110484,0.122203,17.336,-21.4524,14.757,14.152,13.454,1,0
26,563,,---,---,10372544-2519101,---,G,159.356003,-25.319485,56.6614274091,0.009732,13.394,-20.3724,10.838,10.195,9.928,3,1
27,563,31551,NGC3313,NGC3313,---,---,G,159.356,-25.31917,53.0265692791,0.0112658756329,12.17,-21.4525,,,,2,1
28,567,31776,PGC031776,PGC031776,10403255-2751407,---,G,160.135666,-27.861309,59.3731318111,0.028391,14.658,-19.2099,12.247,11.568,11.29,3,1
29,588,,---,895850,---,---,G,164.041,-16.61909,,,17.93,,,,,0,0
30,590,,---,---,10543847-1434393,---,G,163.660324,-14.577591,403.536386523,0.088196,17.762,-20.2674,15.03,14.156,13.679,1,0
31,599,,---,3280816,---,---,G,156.039,0.3461,498.884,0.107576333788,18.93,-19.56,,,,2,0
32,602,,---,---,10285346-0543055,---,G,157.222778,-5.718197,929.651920418,0.190022,18.373,-21.4686,15.101,14.458,13.91,1,0
33,602,,---,3257632,---,---,G,157.223,-5.7185,990.832,0.201157840579,18.79,-21.19,,,,2,0
34,607,,---,974003,10173688-1046016,---,G,154.403671,-10.767122,214.696335544,0.048296,15.341,-21.3181,12.993,12.265,11.798,1,1
35,607,,---,WINGSJ101741.29-104734.3,---,---,G,154.422,-10.79292,254.884392586,0.057181978591,20.27,-16.7617,,,,2,1
36,607,,---,WINGSJ101742.01-104547.8,---,---,G,154.425,-10.7632,180.73434117,0.0402469401235,18.53,-17.7552,,,,2,1
37,607,,---,ABELL0970:[SPC2001]38,---,---,G,154.403,-10.76816,181.354089563,0.0404271202136,,,,,,2,1
38,610,,---,170084,10380158-1531057,---,G,159.506607,-15.518256,424.62,0.0925224762612,15.72,-22.42,14.255,13.502,12.904,2,0
39,617,,---,SDSSJ091556.02+011119.0,---,---,G,138.983,1.18859,1819.7,0.341786510893,19.95,-21.35,,,,2,0
40,621,,---,GAMAJ090308.04+010500.1,---,---,G,135.784,1.08338,1174.9,0.233942216971,,,,,,2,0
41,633,,---,SDSSJ085513.78+434643.1,---,---,G,133.807,43.77865,2023.02,0.373965036983,,,,,,2,0
42,644,,---,---,09074250-2022132,---,G,136.927094,-20.370342,1267.55435223,0.250068,18.607,-21.9078,15.474,14.517,13.953,1,0
43,688,,---,SDSSJ102219.54+085941.4,---,---,G,155.582,8.99481,485.289,0.104841502421,18.6,-19.83,,,,2,0
44,737,,---,863064,09525836-1850312,---,G,148.243179,-18.842012,243.544122187,0.054829,16.466,-20.4669,14.939,14.179,13.843,1,1
45,753,,---,---,09491252-2517497,---,G,147.302185,-25.297163,833.92720562,0.172338,18.285,-21.3206,15.134,14.278,13.622,1,0
46,784,,---,165537,09384492-2707486,---,G,144.687195,-27.130167,300.141444698,0.066618,16.805,-20.5816,13.911,13.096,12.383,1,0
47,784,,---,759478,---,---,G,144.684,-27.12488,,,18.21,,,,,0,0
48,799,,---,772229,---,---,G,147.773,-26.04107,,,16.96,,,,,0,0
49,831,,---,---,08071790-1912150,---,G,121.824623,-19.20417,481.080055314,0.103993,18.238,-20.1731,15.215,14.314,13.91,1,0
50,843,,---,80815,---,---,G,124.275,-20.5872,,,,,,,,0,0
51,875,,---,---,10224643-2632421,---,G,155.693481,-26.545036,449.590747372,0.097616,17.654,-20.6101,15.098,14.456,13.891,1,0
52,913,,---,---,09125594-2529494,---,G,138.233109,-25.497059,285.332697482,0.063476,17.537,-19.7398,14.319,13.637,13.299,1,0
53,914,,---,---,09400370-2453005,---,G,145.015442,-24.883497,389.745706248,0.085353,17.231,-20.7229,15.12,14.316,13.81,1,0
54,916,,---,6dFJ0917202-234943,09172021-2349430,---,G,139.334229,-23.828625,365.860346426,0.080404,16.79,-21.0266,14.095,13.354,12.937,1,0
55,930,,---,2313815,10221152+4815580,---,G,155.548035,48.266129,189.394441893,0.0424628612314,17.62,-18.7668,14.919,14.409,14.025,2,1
56,936,,---,---,09162318-2322406,---,G,139.096588,-23.37796,380.093885719,0.083357,17.244,-20.6555,14.463,13.668,13.376,1,0
57,995,,---,---,09343213-1423406,---,G,143.633911,-14.394624,532.814824065,0.114362,17.471,-21.1619,14.697,13.993,13.629,1,0
0,8,,---,852409,09245284-1938491,---,G,141.220184,-19.646982,422.502301884,0.092089,17.884,-20.2451,14.924,14.365,13.814,1,0
1,18,,---,SDSSJ104818.29+584048.6,---,---,G,162.076,58.68021,542.001,0.116189488095,18.67,-20.0,,,,2,0
2,19,,---,SDSSJ113112.45+621914.4,11311241+6219148,---,G,172.801712,62.320805,171.870684475,0.038642,15.631,-20.545,14.037,13.291,13.052,1,1
3,19,,---,SDSSJ113111.87+621913.5,---,---,G,172.8,62.32048,148.463099132,0.0330445665223,,,,,,2,1
4,53,,---,787767,09210851-2438114,---,G,140.285461,-24.636501,143.078792496,0.034343,15.31,-20.4679,12.79,12.082,11.775,3,1
5,60,,---,---,09175858-2430369,---,G,139.49411,-24.510258,304.276703672,0.067493,16.476,-20.9403,14.436,13.691,13.275,1,0
6,63,,---,---,09091784-2251184,---,G,137.324356,-22.855131,401.670743582,0.087812,17.676,-20.3434,15.113,14.209,13.889,1,0
7,80,,---,153311,08572012-2400314,---,G,134.333847,-24.008734,244.371122481,0.055008,15.824,-21.1162,13.252,12.423,12.124,1,1
8,101,,---,781690,11371954-2511264,---,G,174.331421,-25.190683,411.198079206,0.089771,17.652,-20.4183,14.983,14.241,13.603,1,0
9,105,,---,826135,---,---,G,166.508,-21.59917,,,17.61,,,,,0,0
10,116,,---,79688,---,---,G,121.407,-19.86987,,,18.37,,,,,0,0
11,133,,---,---,05235279+7458246,---,G,80.969978,74.973526,,,,,15.47,,14.285,0,0
12,146,,---,---,05180969+7655495,---,G,79.540405,76.930443,420.1001588,0.091597,17.693,-20.4238,15.102,14.199,13.771,1,0
13,150,,---,2769361,04355514+7549202,---,G,68.979767,75.822281,445.378077914,0.096759,17.661,-20.5826,14.611,13.926,13.566,1,0
14,152,,---,2778032,05122361+7855094,---,G,78.098381,78.919304,311.75618514,0.069073,16.216,-21.2531,13.653,12.973,12.612,1,0
15,170,,---,---,11334736-2048137,---,G,173.447357,-20.803814,384.205907045,0.084208,17.845,-20.0778,15.034,14.228,13.867,1,0
16,205,,---,849923,09204288-1949477,---,G,140.178696,-19.829926,402.137067865,0.087908,16.876,-21.1459,14.604,13.835,13.346,1,0
17,226,,---,---,08532899-2652344,---,G,133.370804,-26.87623,579.208940615,0.123551,17.255,-21.5592,14.659,13.862,13.444,1,0
18,252,,---,1170591,10550633+0036388,---,G,163.776382,0.610805,384.292931936,0.084226,17.003,-20.9203,14.913,14.281,13.877,1,0
19,252,,---,3115909,---,---,G,163.779,0.61818,364.754,0.080174050087,19.04,-18.77,,,,2,0
20,252,,---,SDSSJ105506.81+003656.2,---,---,G,163.778,0.61569,,,19.07,,,,,0,0
21,257,,---,---,---,113908.94+591154.9,Q,174.78728839,59.1986026059,274.116236399,0.0610871948302,,,,,,1,0
22,257,,---,---,11390898+5911547,---,G,174.787445,59.198528,596.483901089,0.126947,17.375,-21.503,15.062,14.459,13.535,1,0
23,257,,---,SDSSJ113907.89+591231.0,---,---,G,174.783,59.20862,489.779,0.105745762873,19.83,-18.62,,,,2,0
24,259,,---,2768430,13101164+7535043,---,G,197.548523,75.584541,477.933217981,0.103358,16.956,-21.4408,14.369,13.551,13.095,1,0
25,266,,---,2768263,14012465+7532173,---,G,210.352722,75.538147,398.33529308,0.087125,17.404,-20.5972,14.648,14.038,13.524,1,0
26,290,,---,---,11151005-2754490,---,G,168.791885,-27.913616,1009.99887698,0.204621,18.677,-21.3446,15.163,14.527,13.924,1,0
27,331,,---,---,11272178-2553591,---,G,171.840775,-25.899769,363.027920162,0.079815,17.815,-19.9847,14.591,13.82,13.227,1,0
28,331,,---,---,11272119-2553061,---,G,171.838318,-25.885046,577.808017383,0.123275,18.046,-20.7629,15.45,14.592,13.877,1,0
29,332,,---,---,11264078-2600225,---,G,171.669952,-26.006268,620.716386402,0.131688,17.843,-21.1215,15.089,14.294,13.687,1,0
30,334,,---,---,11264078-2600225,---,G,171.669952,-26.006268,620.716386402,0.131688,17.843,-21.1215,15.089,14.294,13.687,1,0
31,374,,---,EDCSNJ1103349-1246313,---,---,G,165.895,-12.77542,3531.83,0.594213777107,,,,,,2,0
32,374,,---,EDCSNJ1103326-1246521,---,---,G,165.885,-12.78125,3531.83,0.594213777107,,,,,,2,0
33,374,,---,EDCSNJ1103322-1246096,---,---,G,165.884,-12.7693,4092.61,0.670008275004,,,,,,2,0
